id,value
2336133.Isle of Man TT 2004 Review,297.3468615158299
2336133.Character,332.19725492048207
2336133.Paula Abdul's Get Up & Dance,386.60748525785084
2336133.The Rise and Fall of ECW,354.59010955004356
2336133.Sick,414.95415579979556
2336133.8 Man,199.99265469726754
2336133.What the #$*! Do We Know!?,274.9403889496882
2336133.Class of Nuke 'Em High 2,364.6710177749177
2336133.Fighter,339.5578567912452
2336133.Full Frame: Documentary Shorts,306.8049845689491
2336133.My Favorite Brunette,367.71592990125185
2336133.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,385.2373872728596
2336133.Nature: Antarctica,423.15905640739226
2336133.Neil Diamond: Greatest Hits Live,312.21547094917844
2336133.Screamers,361.5403373106141
2336133.7 Seconds,311.9608158655803
2336133.Immortal Beloved,368.9092021532389
2336133.By Dawn's Early Light,381.0821566582018
2336133.Seeta Aur Geeta,351.28717091293817
2336133.Strange Relations,294.14128691066094
2336133.Chump Change,357.2093811797234
2336133.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,277.32493369001173
2336133.My Bloody Valentine,312.9050909288725
2336133.Inspector Morse 31: Death Is Now My Neighbour,345.2201358035025
2336133.Never Die Alone,428.8724778605093
2336133.Sesame Street: Elmo's World: The Street We Live On,229.78217163811846
2336133.Lilo and Stitch,334.22481136352786
2336133.Boycott,389.9745120571941
2336133.Something's Gotta Give,399.00177421187277
2336133.Classic Albums: Meat Loaf: Bat Out of Hell,341.2030899603092
2336133.ABC Primetime: Mel Gibson's The Passion of the Christ,372.18480691557596
2336133.Aqua Teen Hunger Force: Vol: 1,384.45830588532453
2336133.Ashtanga Yoga: Beginner's Practice with Nicki Doane,393.545434460632
2336133.Ferngully 2: The Magical Rescue,272.0168115425717
951709
951709.Isle of Man TT 2004 Review,213.5652737552971
951709.Character,240.68604602989566
951709.Paula Abdul's Get Up & Dance,279.67324681287084
951709.The Rise and Fall of ECW,259.61186442471836
951709.Sick,303.542747553719
951709.8 Man,147.19411590077752
951709.What the #$*! Do We Know!?,200.42222121222247
951709.Class of Nuke 'Em High 2,270.65959855359165
951709.Fighter,248.78629615280494
951709.Full Frame: Documentary Shorts,225.86997493402654
951709.My Favorite Brunette,269.4968294203003
951709.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,282.26250019842803
951709.Nature: Antarctica,312.65530251580185
951709.Neil Diamond: Greatest Hits Live,228.8426312767583
951709.Screamers,262.91401203795755
951709.7 Seconds,229.20058432268854
951709.Immortal Beloved,268.17464354715213
951709.By Dawn's Early Light,280.2331792097448
951709.Seeta Aur Geeta,253.54101844272367
951709.Strange Relations,215.99584506419785
951709.Chump Change,261.80859987273936
951709.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,202.37333964961945
951709.My Bloody Valentine,225.69672239958587
951709.Inspector Morse 31: Death Is Now My Neighbour,252.55326680078247
951709.Never Die Alone,314.7552072842477
951709.Sesame Street: Elmo's World: The Street We Live On,166.06426355379722
951709.Lilo and Stitch,241.5182828766125
951709.Boycott,283.598639687762
951709.Something's Gotta Give,292.9977690693204
951709.Classic Albums: Meat Loaf: Bat Out of Hell,245.13664402593736
951709.ABC Primetime: Mel Gibson's The Passion of the Christ,273.9073513515655
951709.Aqua Teen Hunger Force: Vol: 1,278.3475106980151
951709.Ashtanga Yoga: Beginner's Practice with Nicki Doane,291.57484775388315
951709.Ferngully 2: The Magical Rescue,197.07399480274782
585247
585247.Isle of Man TT 2004 Review,116.95583084786657
585247.Character,125.05455325720389
585247.Paula Abdul's Get Up & Dance,146.7032337507932
585247.The Rise and Fall of ECW,126.23377407096518
585247.Sick,148.43301208672176
585247.8 Man,69.13010285588655
585247.What the #$*! Do We Know!?,100.22522528330187
585247.Class of Nuke 'Em High 2,119.98098915346552
585247.Fighter,120.39857410966279
585247.Full Frame: Documentary Shorts,105.88415727145475
585247.My Favorite Brunette,130.1686627674074
585247.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,136.57429439393675
585247.Nature: Antarctica,143.01977109285562
585247.Neil Diamond: Greatest Hits Live,110.46352029273163
585247.Screamers,133.5024847293361
585247.7 Seconds,108.91180917603194
585247.Immortal Beloved,136.48664761694678
585247.By Dawn's Early Light,132.37657325533775
585247.Seeta Aur Geeta,134.86080388711554
585247.Strange Relations,102.99274486061256
585247.Chump Change,126.4173313940801
585247.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,100.52318390851876
585247.My Bloody Valentine,120.50706731201737
585247.Inspector Morse 31: Death Is Now My Neighbour,123.43055127807605
585247.Never Die Alone,150.6445153563132
585247.Sesame Street: Elmo's World: The Street We Live On,87.62588672329976
585247.Lilo and Stitch,127.52681889679816
585247.Boycott,143.98291210898844
585247.Something's Gotta Give,139.7092087588913
585247.Classic Albums: Meat Loaf: Bat Out of Hell,134.0119802323626
585247.ABC Primetime: Mel Gibson's The Passion of the Christ,128.7036724631358
585247.Aqua Teen Hunger Force: Vol: 1,145.27314210646392
585247.Ashtanga Yoga: Beginner's Practice with Nicki Doane,130.86424658439086
585247.Ferngully 2: The Magical Rescue,102.42576452844297
2625420
2625420.Isle of Man TT 2004 Review,241.54524074453653
2625420.Character,252.1812881545134
2625420.Paula Abdul's Get Up & Dance,297.1602850214531
2625420.The Rise and Fall of ECW,246.33396893995373
2625420.Sick,290.50515286568947
2625420.8 Man,132.42152167404439
2625420.What the #$*! Do We Know!?,198.39569753212436
2625420.Class of Nuke 'Em High 2,222.32619735191054
2625420.Fighter,234.36680930898578
2625420.Full Frame: Documentary Shorts,202.61903480376589
2625420.My Favorite Brunette,253.1273740297662
2625420.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,265.8289369863061
2625420.Nature: Antarctica,269.9439639044833
2625420.Neil Diamond: Greatest Hits Live,214.73809019413156
2625420.Screamers,266.2696445170121
2625420.7 Seconds,209.9573747269119
2625420.Immortal Beloved,272.5258545104091
2625420.By Dawn's Early Light,254.37637373122058
2625420.Seeta Aur Geeta,274.928435532829
2625420.Strange Relations,198.91628772266273
2625420.Chump Change,245.79377837253276
2625420.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,198.31622958252424
2625420.My Bloody Valentine,246.09096959308752
2625420.Inspector Morse 31: Death Is Now My Neighbour,241.50249529355125
2625420.Never Die Alone,291.52969636371495
2625420.Sesame Street: Elmo's World: The Street We Live On,177.98017820915405
2625420.Lilo and Stitch,259.10555359017854
2625420.Boycott,287.15058702839775
2625420.Something's Gotta Give,269.828903902996
2625420.Classic Albums: Meat Loaf: Bat Out of Hell,276.56027255797306
2625420.ABC Primetime: Mel Gibson's The Passion of the Christ,246.60269169702303
2625420.Aqua Teen Hunger Force: Vol: 1,293.57186771998676
2625420.Ashtanga Yoga: Beginner's Practice with Nicki Doane,244.28845504866413
2625420.Ferngully 2: The Magical Rescue,206.57817341034394
824097
824097.Isle of Man TT 2004 Review,186.2456567129277
824097.Character,201.2795539616123
824097.Paula Abdul's Get Up & Dance,235.65959761813698
824097.The Rise and Fall of ECW,206.06401589798952
824097.Sick,242.00329312301756
824097.8 Man,113.71817732395482
824097.What the #$*! Do We Know!?,162.61977205677871
824097.Class of Nuke 'Em High 2,200.00000000013233
824097.Fighter,196.74227254977063
824097.Full Frame: Documentary Shorts,174.25057035795123
824097.My Favorite Brunette,212.79796026838028
824097.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,223.18378686844466
824097.Nature: Antarctica,236.67517498309348
824097.Neil Diamond: Greatest Hits Live,180.60898497561308
824097.Screamers,215.9111357849962
824097.7 Seconds,178.6910347243001
824097.Immortal Beloved,220.63057417002673
824097.By Dawn's Early Light,217.47582367521173
824097.Seeta Aur Geeta,216.0200435603473
824097.Strange Relations,168.84997864795878
824097.Chump Change,206.67892135082627
824097.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,163.33808893203368
824097.My Bloody Valentine,192.8793687476843
824097.Inspector Morse 31: Death Is Now My Neighbour,201.26387580456947
824097.Never Die Alone,246.76824907682794
824097.Sesame Street: Elmo's World: The Street We Live On,140.5889134168279
824097.Lilo and Stitch,204.57838678319126
824097.Boycott,232.86872583795235
824097.Something's Gotta Give,229.04431922002811
824097.Classic Albums: Meat Loaf: Bat Out of Hell,213.48049699326162
824097.ABC Primetime: Mel Gibson's The Passion of the Christ,211.69296149084133
824097.Aqua Teen Hunger Force: Vol: 1,233.6050563778877
824097.Ashtanga Yoga: Beginner's Practice with Nicki Doane,217.51156679656322
824097.Ferngully 2: The Magical Rescue,164.84742277841923
2630686
2630686.Isle of Man TT 2004 Review,382.624085241582
2630686.Character,434.82121139223693
2630686.Paula Abdul's Get Up & Dance,504.51164078014
2630686.The Rise and Fall of ECW,473.63513109060256
2630686.Sick,553.3347374116464
2630686.8 Man,269.84473328631503
2630686.What the #$*! Do We Know!?,364.1691091486758
2630686.Class of Nuke 'Em High 2,499.9999999998839
2630686.Fighter,454.1901994285861
2630686.Full Frame: Documentary Shorts,414.1826898205428
2630686.My Favorite Brunette,492.1347957717246
2630686.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,515.3184460954151
2630686.Nature: Antarctica,575.2179962732857
2630686.Neil Diamond: Greatest Hits Live,417.9319720769197
2630686.Screamers,476.634573706794
2630686.7 Seconds,419.50685340964407
2630686.Immortal Beloved,486.0043788890194
2630686.By Dawn's Early Light,513.331336921445
2630686.Seeta Aur Geeta,456.3745037765896
2630686.Strange Relations,395.14822385533023
2630686.Chump Change,478.1153581486693
2630686.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,368.0763305509558
2630686.My Bloody Valentine,406.0106390884176
2630686.Inspector Morse 31: Death Is Now My Neighbour,460.42148498522886
2630686.Never Die Alone,575.5216330984389
2630686.Sesame Street: Elmo's World: The Street We Live On,299.29281655663954
2630686.Lilo and Stitch,435.2351139311985
2630686.Boycott,514.1457450727371
2630686.Something's Gotta Give,536.0175662857628
2630686.Classic Albums: Meat Loaf: Bat Out of Hell,439.31212629887534
2630686.ABC Primetime: Mel Gibson's The Passion of the Christ,502.1094231919663
2630686.Aqua Teen Hunger Force: Vol: 1,502.51253558316546
2630686.Ashtanga Yoga: Beginner's Practice with Nicki Doane,537.77664038966
2630686.Ferngully 2: The Magical Rescue,356.0155400100898
644003
644003.Isle of Man TT 2004 Review,255.43981011434374
644003.Character,282.20387114101084
644003.Paula Abdul's Get Up & Dance,329.0857533914421
644003.The Rise and Fall of ECW,297.1230709036489
644003.Sick,348.10582614420787
644003.8 Man,166.41066630597078
644003.What the #$*! Do We Know!?,231.7100625359125
644003.Class of Nuke 'Em High 2,300.000000000102
644003.Fighter,284.2532514507021
644003.Full Frame: Documentary Shorts,255.19294385170545
644003.My Favorite Brunette,307.70400337417055
644003.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,322.4809166213202
644003.Nature: Antarctica,350.2639541769223
644003.Neil Diamond: Greatest Hits Live,261.2282698740055
644003.Screamers,305.6604902484723
644003.7 Seconds,260.1879481844661
644003.Immortal Beloved,312.039350133266
644003.By Dawn's Early Light,317.460493701594
644003.Seeta Aur Geeta,299.90372490716345
644003.Strange Relations,245.4967201035633
644003.Chump Change,298.89397911600685
644003.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,233.39633010008205
644003.My Bloody Valentine,267.3516902144751
644003.Inspector Morse 31: Death Is Now My Neighbour,289.5730289432812
644003.Never Die Alone,358.215727145251
644003.Sesame Street: Elmo's World: The Street We Live On,195.83836887007578
644003.Lilo and Stitch,284.89356538147103
644003.Boycott,329.6890075776397
644003.Something's Gotta Give,333.0154853141978
644003.Classic Albums: Meat Loaf: Bat Out of Hell,293.00535879643786
644003.ABC Primetime: Mel Gibson's The Passion of the Christ,309.71902359711123
644003.Aqua Teen Hunger Force: Vol: 1,326.90850996334825
644003.Ashtanga Yoga: Beginner's Practice with Nicki Doane,324.53670279228186
644003.Ferngully 2: The Magical Rescue,231.0948485713106
1329923
1329923.Isle of Man TT 2004 Review,172.16870613689258
1329923.Character,193.79270187939971
1329923.Paula Abdul's Get Up & Dance,225.2333710792817
1329923.The Rise and Fall of ECW,208.72387553597974
1329923.Sick,244.07338294281624
1329923.8 Man,118.25506892969932
1329923.What the #$*! Do We Know!?,161.23475072640406
1329923.Class of Nuke 'Em High 2,217.19331663062405
1329923.Fighter,200.00000000186705
1329923.Full Frame: Documentary Shorts,181.4559195205042
1329923.My Favorite Brunette,216.6402848511483
1329923.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,226.91073074074373
1329923.Nature: Antarctica,251.05019195895878
1329923.Neil Diamond: Greatest Hits Live,183.9571676063117
1329923.Screamers,211.57983323995344
1329923.7 Seconds,184.18367839876507
1329923.Immortal Beloved,215.82443312988283
1329923.By Dawn's Early Light,225.16517379280842
1329923.Seeta Aur Geeta,204.2541512315645
1329923.Strange Relations,173.58508584959006
1329923.Chump Change,210.4586069020731
1329923.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,162.78031263371423
1329923.My Bloody Valentine,181.83884436886882
1329923.Inspector Morse 31: Death Is Now My Neighbour,203.07120618417832
1329923.Never Die Alone,252.97296422570162
1329923.Sesame Street: Elmo's World: The Street We Live On,133.75731669957668
1329923.Lilo and Stitch,194.53522294674065
1329923.Boycott,228.22496014091092
1329923.Something's Gotta Give,235.46768507988395
1329923.Classic Albums: Meat Loaf: Bat Out of Hell,197.61212983430815
1329923.ABC Primetime: Mel Gibson's The Passion of the Christ,220.05810812266867
1329923.Aqua Teen Hunger Force: Vol: 1,224.13960992980267
1329923.Ashtanga Yoga: Beginner's Practice with Nicki Doane,234.0341814722894
1329923.Ferngully 2: The Magical Rescue,158.6787732513144
2472537
2472537.Isle of Man TT 2004 Review,202.4751472583186
2472537.Character,212.90052451700947
2472537.Paula Abdul's Get Up & Dance,250.53754181786746
2472537.The Rise and Fall of ECW,210.05231195136372
2472537.Sick,247.49431450333591
2472537.8 Man,113.56821765404806
2472537.What the #$*! Do We Know!?,168.43611465655107
2472537.Class of Nuke 'Em High 2,192.67805190929158
2472537.Fighter,200.00000000308455
2472537.Full Frame: Documentary Shorts,173.82663002216248
2472537.My Favorite Brunette,216.07738112951563
2472537.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,226.85529790900995
2472537.Nature: Antarctica,232.58456991845816
2472537.Neil Diamond: Greatest Hits Live,183.32564628496633
2472537.Screamers,225.5427546895001
2472537.7 Seconds,179.70891068189056
2472537.Immortal Beloved,230.76393642701453
2472537.By Dawn's Early Light,217.94513809686848
2472537.Seeta Aur Geeta,231.34989123445044
2472537.Strange Relations,170.16036678259388
2472537.Chump Change,209.8273897181047
2472537.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,168.54175063162188
2472537.My Bloody Valentine,206.9768817749421
2472537.Inspector Morse 31: Death Is Now My Neighbour,205.76485876746187
2472537.Never Die Alone,249.23140363254666
2472537.Sesame Street: Elmo's World: The Street We Live On,149.9332067196466
2472537.Lilo and Stitch,218.25400883673015
2472537.Boycott,243.2355779853187
2472537.Something's Gotta Give,230.8216931364207
2472537.Classic Albums: Meat Loaf: Bat Out of Hell,231.87865982827037
2472537.ABC Primetime: Mel Gibson's The Passion of the Christ,211.47549767015494
2472537.Aqua Teen Hunger Force: Vol: 1,247.6869441976449
2472537.Ashtanga Yoga: Beginner's Practice with Nicki Doane,211.215469612736
2472537.Ferngully 2: The Magical Rescue,174.3932617816493
403531
403531.Isle of Man TT 2004 Review,498.798782104104
403531.Character,527.5925872577798
403531.Paula Abdul's Get Up & Dance,620.1743840295446
403531.The Rise and Fall of ECW,524.806890602826
403531.Sick,617.9017207254834
403531.8 Man,285.06325657026184
403531.What the #$*! Do We Know!?,419.3345048372611
403531.Class of Nuke 'Em High 2,487.67225520105546
403531.Fighter,499.9999999980285
403531.Full Frame: Documentary Shorts,436.4266904016666
403531.My Favorite Brunette,540.3306957188884
403531.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,567.1517599734156
403531.Nature: Antarctica,585.9635723435163
403531.Neil Diamond: Greatest Hits Live,458.46808843046426
403531.Screamers,560.4525533756402
403531.7 Seconds,450.3632805360895
403531.Immortal Beloved,573.267404958769
403531.By Dawn's Early Light,546.6231794361155
403531.Seeta Aur Geeta,571.7684507764923
403531.Strange Relations,426.2359059107704
403531.Chump Change,524.7223728596039
403531.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,419.94966656692174
403531.My Bloody Valentine,511.3132392901755
403531.Inspector Morse 31: Death Is Now My Neighbour,513.7554010179524
403531.Never Die Alone,623.9907479236718
403531.Sesame Street: Elmo's World: The Street We Live On,370.8891342845083
403531.Lilo and Stitch,539.8520880571607
403531.Boycott,604.4291702457633
403531.Something's Gotta Give,578.1869832589999
403531.Classic Albums: Meat Loaf: Bat Out of Hell,571.3420447701534
403531.ABC Primetime: Mel Gibson's The Passion of the Christ,530.7812909861308
403531.Aqua Teen Hunger Force: Vol: 1,613.476228488906
403531.Ashtanga Yoga: Beginner's Practice with Nicki Doane,533.6021588401697
403531.Ferngully 2: The Magical Rescue,432.1517673412214
699878
699878.Isle of Man TT 2004 Review,224.65431890284404
699878.Character,238.8201043349548
699878.Paula Abdul's Get Up & Dance,280.46526401358676
699878.The Rise and Fall of ECW,239.19387985598064
699878.Sick,281.452475019377
699878.8 Man,130.4248392697947
699878.What the #$*! Do We Know!?,190.55443557015025
699878.Class of Nuke 'Em High 2,224.64994216918487
699878.Fighter,228.00455372665346
699878.Full Frame: Documentary Shorts,199.72003399357138
699878.My Favorite Brunette,246.44777058538477
699878.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,258.63149378952
699878.Nature: Antarctica,268.9122611407427
699878.Neil Diamond: Greatest Hits Live,209.1240212435265
699878.Screamers,254.2803025859961
699878.7 Seconds,205.78354407078487
699878.Immortal Beloved,260.03368606676975
699878.By Dawn's Early Light,249.93279247281467
699878.Seeta Aur Geeta,258.2260492988644
699878.Strange Relations,194.6841423982601
699878.Chump Change,239.33655022724648
699878.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,190.9681063886807
699878.My Bloody Valentine,230.83895308862327
699878.Inspector Morse 31: Death Is Now My Neighbour,234.02805697766388
699878.Never Die Alone,284.89145006910235
699878.Sesame Street: Elmo's World: The Street We Live On,167.63302150601777
699878.Lilo and Stitch,243.98416772487326
699878.Boycott,274.2371588049517
699878.Something's Gotta Give,264.08814994563255
699878.Classic Albums: Meat Loaf: Bat Out of Hell,257.3685137749296
699878.ABC Primetime: Mel Gibson's The Passion of the Christ,242.83474578291003
699878.Aqua Teen Hunger Force: Vol: 1,277.573300602364
699878.Ashtanga Yoga: Beginner's Practice with Nicki Doane,245.4375145035077
699878.Ferngully 2: The Magical Rescue,195.61200640820084
1874659
1874659.Isle of Man TT 2004 Review,530.1099286015843
1874659.Character,574.1825968311053
1874659.Paula Abdul's Get Up & Dance,671.9817715738927
1874659.The Rise and Fall of ECW,589.5438667630932
1874659.Sick,692.1904183621311
1874659.8 Man,325.8539270574262
1874659.What the #$*! Do We Know!?,464.6730019464032
1874659.Class of Nuke 'Em High 2,574.6188909128409
1874659.Fighter,562.9937427658713
1874659.Full Frame: Documentary Shorts,499.34861442688964
1874659.My Favorite Brunette,608.9912545714441
1874659.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,638.6634572478641
1874659.Nature: Antarctica,678.9995485735918
1874659.Neil Diamond: Greatest Hits Live,516.8863739701559
1874659.Screamers,616.5353367536561
1874659.7 Seconds,511.7590306129848
1874659.Immortal Beloved,629.9486494452566
1874659.By Dawn's Early Light,623.0026884794391
1874659.Seeta Aur Geeta,615.6133220383948
1874659.Strange Relations,483.4994229866767
1874659.Chump Change,591.4875526717819
1874659.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,466.86378603489
1874659.My Bloody Valentine,549.5783324479261
1874659.Inspector Morse 31: Death Is Now My Neighbour,575.6796372295292
1874659.Never Die Alone,706.4985467852068
1874659.Sesame Street: Elmo's World: The Street We Live On,400.78689476671923
1874659.Lilo and Stitch,583.1893287301957
1874659.Boycott,664.9624185864506
1874659.Something's Gotta Give,655.8650643857064
1874659.Classic Albums: Meat Loaf: Bat Out of Hell,607.6726010231409
1874659.ABC Primetime: Mel Gibson's The Passion of the Christ,606.5825627395027
1874659.Aqua Teen Hunger Force: Vol: 1,666.2675702270038
1874659.Ashtanga Yoga: Beginner's Practice with Nicki Doane,624.5702695894586
1874659.Ferngully 2: The Magical Rescue,470.24790167526305
862759
862759.Isle of Man TT 2004 Review,454.04083884850223
862759.Character,483.41264616910127
862759.Paula Abdul's Get Up & Dance,567.547469240849
862759.The Rise and Fall of ECW,485.17701841093447
862759.Sick,570.7885445285316
862759.8 Man,264.8578537197225
862759.What the #$*! Do We Know!?,386.16993029315614
862759.Class of Nuke 'Em High 2,457.1341938492392
862759.Fighter,462.55242588134405
862759.Full Frame: Documentary Shorts,405.6033957627464
862759.My Favorite Brunette,499.99999999999716
862759.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,524.6883806254749
862759.Nature: Antarctica,546.5867449682036
862759.Neil Diamond: Greatest Hits Live,424.2852601086164
862759.Screamers,515.0678605156883
862759.7 Seconds,417.7259205703674
862759.Immortal Beloved,526.6844766626539
862759.By Dawn's Early Light,507.44676936784197
862759.Seeta Aur Geeta,522.3294337822169
862759.Strange Relations,395.14916463187035
862759.Chump Change,485.5773458190138
862759.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,387.0906256269106
862759.My Bloody Valentine,466.8800631012881
862759.Inspector Morse 31: Death Is Now My Neighbour,474.61986843953935
862759.Never Die Alone,578.1704959286269
862759.Sesame Street: Elmo's World: The Street We Live On,339.1614512643726
862759.Lilo and Stitch,493.628048440059
862759.Boycott,555.4950119163109
862759.Something's Gotta Give,536.0180582704907
862759.Classic Albums: Meat Loaf: Bat Out of Hell,520.1839745249846
862759.ABC Primetime: Mel Gibson's The Passion of the Christ,493.12407984957963
862759.Aqua Teen Hunger Force: Vol: 1,561.7799636272373
862759.Ashtanga Yoga: Beginner's Practice with Nicki Doane,499.209900237992
862759.Ferngully 2: The Magical Rescue,395.94847699318586
1166950
1166950.Isle of Man TT 2004 Review,146.96660315553038
1166950.Character,171.26929929035958
1166950.Paula Abdul's Get Up & Dance,197.84987476715244
1166950.The Rise and Fall of ECW,191.96304448724294
1166950.Sick,223.74659367435626
1166950.8 Man,110.87753948439408
1166950.What the #$*! Do We Know!?,145.88231405558653
1166950.Class of Nuke 'Em High 2,209.83874284182744
1166950.Fighter,184.4354714321025
1166950.Full Frame: Documentary Shorts,170.30592714356607
1166950.My Favorite Brunette,200.00000000000182
1166950.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,209.27352746361683
1166950.Nature: Antarctica,238.7046264039156
1166950.Neil Diamond: Greatest Hits Live,169.8870938792433
1166950.Screamers,189.67597877572518
1166950.7 Seconds,171.59280993444045
1166950.Immortal Beloved,193.2099023974052
1166950.By Dawn's Early Light,210.45421925303094
1166950.Seeta Aur Geeta,177.80554901982458
1166950.Strange Relations,161.41006439357653
1166950.Chump Change,194.3260026771114
1166950.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,147.86840561124683
1166950.My Bloody Valentine,157.89712892182706
1166950.Inspector Morse 31: Death Is Now My Neighbour,186.2185687278349
1166950.Never Die Alone,234.74316884351617
1166950.Sesame Street: Elmo's World: The Street We Live On,117.04792911262341
1166950.Lilo and Stitch,170.15819903978405
1166950.Boycott,204.61769057149831
1166950.Something's Gotta Give,218.95244654685396
1166950.Classic Albums: Meat Loaf: Bat Out of Hell,168.8876126927659
1166950.ABC Primetime: Mel Gibson's The Passion of the Christ,206.27528225317334
1166950.Aqua Teen Hunger Force: Vol: 1,197.5254698189042
1166950.Ashtanga Yoga: Beginner's Practice with Nicki Doane,224.70824897189362
1166950.Ferngully 2: The Magical Rescue,140.20963454126368
669077
669077.Isle of Man TT 2004 Review,214.13738455964736
669077.Character,252.8785231685113
669077.Paula Abdul's Get Up & Dance,291.4607562794449
669077.The Rise and Fall of ECW,287.56057254771304
669077.Sick,334.7875379203078
669077.8 Man,167.21526240038952
669077.What the #$*! Do We Know!?,217.25932798645923
669077.Class of Nuke 'Em High 2,319.67427832483975
669077.Fighter,276.54654041532154
669077.Full Frame: Documentary Shorts,256.9281012974284
669077.My Favorite Brunette,300.0000000000032
669077.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,313.8006502012565
669077.Nature: Antarctica,361.71329765822736
669077.Neil Diamond: Greatest Hits Live,254.8621562665516
669077.Screamers,281.53509777868817
669077.7 Seconds,258.20947388048273
669077.Immortal Beloved,286.633266339427
669077.By Dawn's Early Light,317.0432244539913
669077.Seeta Aur Geeta,261.03771927036826
669077.Strange Relations,242.72547528375358
669077.Chump Change,291.50632292645696
669077.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,220.53320005993075
669077.My Bloody Valentine,231.58888178309206
669077.Inspector Morse 31: Death Is Now My Neighbour,278.6666495453766
669077.Never Die Alone,352.7478265878824
669077.Sesame Street: Elmo's World: The Street We Live On,172.18029496384415
669077.Lilo and Stitch,250.2650309656988
669077.Boycott,303.72373801783795
669077.Something's Gotta Give,329.25672277809
669077.Classic Albums: Meat Loaf: Bat Out of Hell,246.19248162006028
669077.ABC Primetime: Mel Gibson's The Passion of the Christ,311.0572246705192
669077.Aqua Teen Hunger Force: Vol: 1,291.33534025953776
669077.Ashtanga Yoga: Beginner's Practice with Nicki Doane,341.62132146399824
669077.Ferngully 2: The Magical Rescue,207.0042688746752
1109700
1109700.Isle of Man TT 2004 Review,319.6831674008409
1109700.Character,351.8334547778276
1109700.Paula Abdul's Get Up & Dance,410.565506163381
1109700.The Rise and Fall of ECW,368.6756264396058
1109700.Sick,432.1104059746456
1109700.8 Man,205.97717371603045
1109700.What the #$*! Do We Know!?,288.0868829158379
1109700.Class of Nuke 'Em High 2,369.8260020122964
1109700.Fighter,352.58760776559666
1109700.Full Frame: Documentary Shorts,315.82735100685085
1109700.My Favorite Brunette,381.623239844075
1109700.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,400.0000000000009
1109700.Nature: Antarctica,432.73944686316497
1109700.Neil Diamond: Greatest Hits Live,323.96834003119056
1109700.Screamers,380.4476321661948
1109700.7 Seconds,322.318317229244
1109700.Immortal Beloved,388.45134481834975
1109700.By Dawn's Early Light,393.102285802807
1109700.Seeta Aur Geeta,374.5357660169123
1109700.Strange Relations,304.1935762649998
1109700.Chump Change,370.6888976250606
1109700.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,290.04379621109166
1109700.My Bloody Valentine,333.9750565098538
1109700.Inspector Morse 31: Death Is Now My Neighbour,359.4382994602738
1109700.Never Die Alone,443.98053639426445
1109700.Sesame Street: Elmo's World: The Street We Live On,244.43138620848387
1109700.Lilo and Stitch,355.6011929663777
1109700.Boycott,410.3506262382993
1109700.Something's Gotta Give,412.6375409155347
1109700.Classic Albums: Meat Loaf: Bat Out of Hell,366.6499984785025
1109700.ABC Primetime: Mel Gibson's The Passion of the Christ,383.37227511317
1109700.Aqua Teen Hunger Force: Vol: 1,407.7004691651628
1109700.Ashtanga Yoga: Beginner's Practice with Nicki Doane,400.4200618775144
1109700.Ferngully 2: The Magical Rescue,288.12033526671985
1056998
1056998.Isle of Man TT 2004 Review,433.9674218396862
1056998.Character,461.48112028600303
1056998.Paula Abdul's Get Up & Dance,541.9209767682477
1056998.The Rise and Fall of ECW,462.4064508803163
1056998.Sick,544.0790256747467
1056998.8 Man,252.1972786461748
1056998.What the #$*! Do We Know!?,368.30727317747665
